home_team,away_team,date,result,min,H_pts,H_reb,H_ast,H_stl,H_blk,H_to,H_pf,H_dreb,H_oreb,H_fgma,H_fgpct,H_3gma,H_3pct,H_ftma,H_ftpct,H_eff,A_pts,A_reb,A_ast,A_stl,A_blk,A_to,A_pf,A_dreb,A_oreb,A_fgma,A_fgpct,A_3gma,A_3pct,A_ftma,A_ftpct,A_eff
Philadelphia,Brooklyn,02/06/2016,W,48,103,42,17,12,8,14,21,29,13,38-81,.469,10-29,.345,17-22,.773,120,98,36,19,5,5,19,17,27,9,35-76,.461,5-15,.333,23-26,.885,100
Philadelphia,Atlanta,02/03/2016,L,48,86,38,27,7,10,23,20,32,6,35-84,.417,6-27,.222,10-14,.714,92,124,52,28,13,7,18,12,41,11,48-92,.522,10-20,.500,18-25,.720,155
Philadelphia,Golden State,01/30/2016,L,48,105,40,23,18,4,10,8,32,8,42-92,.457,10-29,.345,11-21,.524,120,108,57,37,5,7,23,18,45,12,47-95,.495,13-30,.433,1-2,.500,142
Philadelphia,Phoenix,01/26/2016,W,48,113,41,25,9,6,11,23,33,8,39-81,.481,11-28,.393,24-36,.667,129,103,45,27,6,6,17,30,35,10,39-83,.470,6-19,.316,19-28,.679,117
Philadelphia,Boston,01/24/2016,L,48,92,47,17,12,6,23,20,34,13,35-89,.393,8-26,.308,14-20,.700,91,112,51,29,14,2,16,17,36,15,43-97,.443,11-25,.440,15-19,.789,134
Philadelphia,Portland,01/16/2016,W,48,114,45,27,9,8,13,25,42,3,42-76,.553,10-23,.435,20-30,.667,146,89,38,17,6,4,13,22,29,9,34-87,.391,5-29,.172,16-24,.667,80
Philadelphia,Chicago,01/14/2016,L,53,111,34,23,13,5,12,27,23,11,42-93,.452,12-27,.444,15-20,.750,118,115,53,17,9,2,23,20,36,17,41-88,.466,7-17,.412,26-31,.839,121
Philadelphia,Cleveland,01/10/2016,L,48,85,48,22,6,7,19,18,41,7,35-77,.455,6-18,.333,9-19,.474,97,95,51,20,9,2,10,16,38,13,35-90,.389,9-32,.281,16-23,.696,105
Philadelphia,Toronto,01/09/2016,L,48,95,35,26,9,5,13,23,26,9,39-80,.487,11-17,.647,6-14,.429,108,108,37,19,7,7,13,16,31,6,41-75,.547,5-17,.294,21-27,.778,125
Philadelphia,Atlanta,01/07/2016,L,48,98,43,21,9,4,22,17,29,14,39-86,.453,5-18,.278,15-25,.600,96,126,48,36,18,6,16,23,34,14,49-92,.533,13-31,.419,15-19,.789,171
Philadelphia,Minnesota,01/04/2016,W,48,109,37,31,11,10,16,24,25,12,48-87,.552,4-20,.200,9-14,.643,138,99,27,26,11,4,16,18,21,6,39-73,.534,2-5,.400,19-24,.792,112
Philadelphia,Memphis,12/22/2015,L,48,90,42,19,6,3,26,21,32,10,31-66,.470,7-23,.304,21-32,.656,88,104,36,26,16,3,12,23,27,9,40-85,.471,5-15,.333,19-24,.792,123
Philadelphia,New York,12/18/2015,L,48,97,36,15,7,5,15,22,32,4,37-77,.481,6-24,.250,17-30,.567,92,107,49,24,8,6,15,19,35,14,40-85,.471,6-19,.316,21-28,.750,127
Philadelphia,Detroit,12/11/2015,L,48,95,44,22,5,5,21,16,31,13,36-80,.450,6-18,.333,17-24,.708,99,107,48,18,9,9,14,21,31,17,43-93,.462,10-27,.370,11-16,.688,122
Philadelphia,San Antonio,12/07/2015,L,48,68,31,14,3,1,13,25,25,6,26-75,.347,4-24,.167,12-21,.571,46,119,47,32,4,1,7,17,40,7,47-76,.618,4-11,.364,21-25,.840,163
Philadelphia,Denver,12/05/2015,L,48,105,40,22,11,8,20,28,33,7,37-74,.500,15-31,.484,16-26,.615,119,108,47,25,8,4,17,21,34,13,37-81,.457,11-31,.355,23-38,.605,116
Philadelphia,L.A.Lakers,12/01/2015,W,48,103,47,28,6,8,15,18,37,10,37-79,.468,14-32,.438,15-23,.652,127,91,46,15,4,2,11,19,34,12,33-89,.371,8-34,.235,17-24,.708,84
Philadelphia,Indiana,11/18/2015,L,48,85,43,14,9,8,29,17,36,7,35-76,.461,5-25,.200,10-16,.625,83,112,48,28,18,8,18,17,32,16,42-92,.457,12-27,.444,16-20,.800,142
Philadelphia,Dallas,11/16/2015,L,48,86,46,16,9,4,27,29,38,8,34-76,.447,5-22,.227,13-20,.650,85,92,39,16,12,2,19,23,33,6,30-76,.395,7-24,.292,25-30,.833,91
Philadelphia,Toronto,11/11/2015,L,48,103,37,28,2,7,11,24,26,11,40-87,.460,12-29,.414,11-17,.647,113,119,56,22,7,7,8,18,39,17,43-89,.483,5-18,.278,28-31,.903,154
Philadelphia,Chicago,11/09/2015,L,48,88,52,19,6,9,13,13,37,15,35-100,.350,5-25,.200,13-23,.565,86,111,58,28,6,10,14,19,45,13,41-96,.427,10-25,.400,19-23,.826,140
Philadelphia,Orlando,11/07/2015,L,48,97,38,24,6,10,16,20,28,10,36-80,.450,11-33,.333,14-26,.538,103,105,41,24,10,7,13,23,31,10,39-83,.470,6-13,.462,21-24,.875,127
Philadelphia,Cleveland,11/02/2015,L,48,100,37,22,7,5,13,18,28,9,38-85,.447,7-24,.292,17-23,.739,105,107,43,28,5,9,16,19,36,7,42-81,.519,8-22,.364,15-20,.750,132
Philadelphia,Utah,10/30/2015,L,48,71,39,15,4,5,18,22,31,8,19-63,.302,6-15,.400,27-37,.730,62,99,51,19,10,8,7,22,38,13,36-88,.409,7-13,.538,20-25,.800,123
Phoenix,L.A.Clippers,04/13/2016,W,48,114,58,26,10,5,16,15,40,18,45-99,.455,7-26,.269,17-22,.773,138,105,40,23,9,6,15,20,34,6,43-96,.448,9-31,.290,10-12,.833,113
Phoenix,Sacramento,04/11/2016,L,48,101,51,21,8,3,19,25,34,17,41-100,.410,5-22,.227,14-17,.824,103,105,40,25,11,12,18,19,36,4,41-83,.494,6-17,.353,17-28,.607,122
Phoenix,Utah,04/03/2016,L,48,86,45,16,5,1,21,19,33,12,33-78,.423,8-27,.296,12-19,.632,80,101,33,27,9,10,10,20,29,4,39-81,.481,10-27,.370,13-17,.765,124
Phoenix,Washington,04/01/2016,L,48,99,56,19,5,3,16,22,39,17,36-93,.387,7-23,.304,20-26,.769,103,106,44,22,6,7,12,24,35,9,38-86,.442,10-26,.385,20-25,.800,120
Phoenix,Boston,03/26/2016,L,48,99,44,19,7,3,20,24,32,12,37-85,.435,7-31,.226,18-21,.857,101,102,49,14,7,3,19,23,32,17,35-84,.417,8-29,.276,24-27,.889,104
Phoenix,L.A.Lakers,03/23/2016,W,48,119,52,31,6,4,13,21,37,15,47-93,.505,13-28,.464,12-20,.600,145,107,41,13,6,6,10,24,27,14,39-93,.419,7-26,.269,22-26,.846,105
Phoenix,Memphis,03/21/2016,L,48,97,45,22,8,10,17,18,36,9,30-76,.395,11-28,.393,26-34,.765,111,103,45,18,10,4,13,27,35,10,39-90,.433,8-20,.400,17-19,.895,114
Phoenix,Minnesota,03/14/2016,W,48,107,57,22,8,3,23,26,38,19,40-95,.421,11-35,.314,16-20,.800,115,104,36,25,13,4,16,20,30,6,37-84,.440,4-16,.250,26-30,.867,115
Phoenix,New York,03/09/2016,L,48,97,38,16,6,0,11,21,28,10,39-89,.438,9-29,.310,10-15,.667,91,128,43,31,8,9,10,18,36,7,46-82,.561,16-24,.667,20-24,.833,169
Phoenix,Memphis,02/27/2016,W,48,111,56,19,4,3,18,28,40,16,37-80,.463,12-32,.375,25-35,.714,122,106,34,15,11,4,8,26,27,7,32-80,.400,6-20,.300,36-42,.857,108
Phoenix,Brooklyn,02/25/2016,L,48,106,50,16,10,4,20,29,29,21,42-98,.429,9-27,.333,13-23,.565,100,116,42,21,12,8,17,22,33,9,37-75,.493,8-18,.444,34-42,.810,136
Phoenix,San Antonio,02/21/2016,L,48,111,46,26,6,5,13,30,33,13,43-93,.462,9-25,.360,16-22,.727,125,118,42,23,10,9,12,20,34,8,43-82,.524,10-16,.625,22-34,.647,139
Phoenix,Houston,02/19/2016,L,48,100,40,23,7,6,20,33,31,9,30-82,.366,11-35,.314,29-35,.829,98,116,51,20,16,4,20,32,38,13,37-78,.474,7-24,.292,35-56,.625,125
Phoenix,Golden State,02/10/2016,L,48,104,50,21,7,6,18,23,40,10,41-93,.441,6-21,.286,16-22,.727,112,112,50,24,12,7,13,22,42,8,37-89,.416,14-40,.350,24-29,.828,135
Phoenix,Oklahoma City,02/08/2016,L,48,106,36,22,9,4,17,30,27,9,37-73,.507,1-11,.091,31-39,.795,116,122,38,23,8,5,14,29,24,14,42-85,.494,15-33,.455,23-30,.767,132
Phoenix,Utah,02/06/2016,L,48,89,39,19,3,6,10,23,27,12,30-80,.375,9-24,.375,20-26,.769,90,98,44,14,7,7,9,26,34,10,34-78,.436,5-16,.312,25-31,.806,111
Phoenix,Houston,02/04/2016,L,48,105,54,22,9,1,24,26,36,18,32-83,.386,11-29,.379,30-32,.938,114,111,49,24,16,5,16,23,31,18,37-86,.430,15-42,.357,22-32,.688,130
Phoenix,Toronto,02/02/2016,L,48,97,38,23,5,4,16,26,30,8,37-79,.468,12-31,.387,11-15,.733,105,104,35,15,9,3,12,22,27,8,35-74,.473,9-27,.333,25-32,.781,108
Phoenix,Atlanta,01/23/2016,W,48,98,52,22,10,6,17,17,37,15,34-85,.400,10-24,.417,20-26,.769,114,95,43,23,8,7,16,17,32,11,34-84,.405,12-34,.353,15-18,.833,107
Phoenix,San Antonio,01/21/2016,L,48,89,43,18,3,4,13,26,34,9,32-81,.395,6-18,.333,19-23,.826,91,117,43,24,8,6,8,21,33,10,42-86,.488,9-14,.643,24-28,.857,142
Phoenix,Indiana,01/19/2016,L,48,94,53,15,4,2,22,23,40,13,28-81,.346,11-35,.314,27-29,.931,91,97,46,14,16,6,14,23,36,10,34-83,.410,4-20,.200,25-34,.735,107
Phoenix,Miami,01/08/2016,L,48,95,46,15,5,4,14,22,31,15,40-92,.435,6-24,.250,9-13,.692,95,103,41,23,9,6,10,13,35,6,36-73,.493,7-18,.389,24-30,.800,129
Phoenix,Charlotte,01/06/2016,W,48,111,39,25,11,2,12,21,37,2,41-84,.488,19-33,.576,10-13,.769,130,102,44,20,9,5,13,15,35,9,38-87,.437,11-28,.393,15-22,.682,111
Phoenix,Cleveland,12/28/2015,L,48,97,44,20,8,1,16,23,30,14,36-79,.456,11-25,.440,14-20,.700,105,101,37,21,8,8,17,18,27,10,33-71,.465,17-41,.415,18-25,.720,113
Phoenix,Philadelphia,12/26/2015,L,48,104,41,17,10,3,14,26,29,12,34-88,.386,10-27,.370,26-34,.765,99,111,48,20,9,8,21,26,40,8,38-79,.481,12-27,.444,23-27,.852,130
Phoenix,Denver,12/23/2015,L,48,96,46,21,9,2,16,19,34,12,36-87,.414,13-25,.520,11-17,.647,101,104,50,26,6,7,17,20,37,13,42-91,.462,14-35,.400,6-13,.462,120
Phoenix,Milwaukee,12/20/2015,L,48,95,39,18,8,2,20,22,33,6,33-74,.446,8-18,.444,21-24,.875,98,101,37,25,8,6,13,23,31,6,41-79,.519,5-16,.312,14-24,.583,116
Phoenix,New Orleans,12/18/2015,W,48,104,45,22,10,2,19,27,33,12,44-84,.524,6-16,.375,10-17,.588,117,88,36,13,8,7,21,23,26,10,26-71,.366,4-22,.182,32-38,.842,80
Phoenix,Minnesota,12/13/2015,W,48,108,38,28,16,8,14,26,26,12,39-87,.448,10-30,.333,20-24,.833,132,101,38,22,7,4,24,26,29,9,33-73,.452,8-19,.421,27-34,.794,101
Phoenix,Portland,12/11/2015,L,48,96,40,21,8,7,9,9,32,8,36-83,.434,13-35,.371,11-18,.611,109,106,51,23,7,3,12,14,37,14,45-96,.469,12-34,.353,4-7,.571,124
Phoenix,Orlando,12/09/2015,W,48,107,44,23,9,6,18,16,33,11,41-80,.512,6-24,.250,19-27,.704,124,104,32,28,11,1,16,26,27,5,40-85,.471,12-25,.480,12-16,.750,111
Phoenix,Golden State,11/27/2015,L,48,116,30,21,13,2,14,26,23,7,45-92,.489,10-26,.385,16-23,.696,114,135,53,32,7,9,23,26,42,11,46-81,.568,22-38,.579,21-31,.677,168
Phoenix,New Orleans,11/25/2015,L,48,114,44,25,8,5,10,26,33,11,44-96,.458,10-26,.385,16-20,.800,130,120,42,20,4,6,14,23,37,5,42-81,.519,10-22,.455,26-34,.765,131
Phoenix,Chicago,11/18/2015,L,48,97,43,16,12,4,12,14,29,14,37-91,.407,8-27,.296,15-21,.714,100,103,47,24,7,2,19,17,36,11,41-83,.494,9-19,.474,12-14,.857,120
Phoenix,L.A.Lakers,11/16/2015,W,48,120,50,23,13,6,10,16,32,18,45-93,.484,11-30,.367,19-25,.760,148,101,37,12,5,2,16,23,30,7,37-77,.481,9-20,.450,18-20,.900,99
Phoenix,Denver,11/14/2015,W,48,105,57,19,4,1,20,13,47,10,37-84,.440,11-24,.458,20-26,.769,113,81,42,13,8,6,10,20,33,9,34-98,.347,6-35,.171,7-8,.875,75
Phoenix,L.A.Clippers,11/12/2015,W,48,118,46,22,10,3,19,23,37,9,44-83,.530,14-30,.467,16-21,.762,136,104,37,17,13,3,14,17,25,12,40-90,.444,9-26,.346,15-28,.536,97
Phoenix,Detroit,11/06/2015,L,48,92,46,14,8,3,16,29,35,11,37-92,.402,10-30,.333,8-13,.615,87,100,47,15,8,3,15,21,41,6,37-74,.500,8-22,.364,18-36,.500,103
Phoenix,Sacramento,11/04/2015,W,48,118,41,27,14,4,18,11,32,9,45-83,.542,14-23,.609,14-22,.636,140,97,33,25,9,4,17,22,26,7,40-84,.476,11-24,.458,6-12,.500,101
Phoenix,Portland,10/30/2015,W,48,110,55,17,13,7,19,17,44,11,37-83,.446,4-18,.222,32-42,.762,127,92,42,17,9,5,23,33,31,11,34-86,.395,9-24,.375,15-19,.789,86
Phoenix,Dallas,10/28/2015,L,48,95,53,15,3,3,18,30,40,13,34-87,.391,6-24,.250,21-33,.636,86,111,48,24,7,3,8,25,42,6,40-85,.471,10-21,.476,21-31,.677,130
Portland,Golden State,05/09/2016,L,53,125,52,22,8,3,18,29,34,18,43-106,.406,15-39,.385,24-33,.727,120,132,49,22,13,10,14,27,39,10,44-95,.463,17-40,.425,27-33,.818,155
Portland,Golden State,05/07/2016,W,48,120,41,19,5,4,10,19,30,11,40-86,.465,17-30,.567,23-29,.793,127,108,42,29,4,6,12,20,31,11,42-88,.477,14-29,.483,10-17,.588,124
Portland,L.A.Clippers,04/29/2016,W,48,106,46,21,4,2,12,23,28,18,38-86,.442,14-32,.438,16-24,.667,111,103,46,15,8,1,8,24,30,16,39-87,.448,4-16,.250,21-31,.677,107
Portland,L.A.Clippers,04/25/2016,W,48,98,58,27,5,7,15,25,42,16,36-88,.409,13-31,.419,13-15,.867,126,84,42,16,10,4,9,17,32,10,30-84,.357,7-25,.280,17-28,.607,82
Portland,L.A.Clippers,04/23/2016,W,48,96,56,15,5,3,16,24,40,16,37-87,.425,6-25,.240,16-23,.696,102,88,44,15,11,4,10,17,33,11,36-88,.409,3-18,.167,13-23,.565,90
Portland,Denver,04/13/2016,W,48,107,45,19,11,8,15,19,32,13,39-89,.438,11-36,.306,18-22,.818,121,99,53,24,10,6,20,19,33,20,40-94,.426,7-25,.280,12-18,.667,112
Portland,Minnesota,04/09/2016,L,48,105,37,19,2,4,17,20,26,11,40-80,.500,9-24,.375,16-18,.889,108,106,37,24,8,7,11,18,24,13,41-84,.488,5-13,.385,19-25,.760,122
Portland,Oklahoma City,04/06/2016,W,48,120,39,32,11,6,15,23,30,9,43-84,.512,15-33,.455,19-24,.792,147,115,50,18,9,2,17,20,31,19,43-91,.473,9-22,.409,20-31,.645,118
Portland,Miami,04/02/2016,W,48,110,45,21,9,4,15,19,37,8,41-79,.519,10-16,.625,18-23,.783,131,93,42,16,9,4,13,17,30,12,34-88,.386,6-19,.316,19-27,.704,89
Portland,Boston,03/31/2016,W,48,116,50,26,9,10,15,20,35,15,41-90,.456,14-34,.412,20-27,.741,140,109,48,20,12,6,15,25,32,16,37-88,.420,9-24,.375,26-34,.765,121
Portland,Sacramento,03/28/2016,W,48,105,42,25,6,10,19,23,37,5,38-80,.475,14-29,.483,15-18,.833,124,93,43,20,11,2,14,20,32,11,37-89,.416,7-15,.467,12-19,.632,96
Portland,Philadelphia,03/26/2016,W,48,108,56,21,9,5,10,21,45,11,38-91,.418,8-25,.320,24-30,.800,130,105,53,21,5,6,13,22,43,10,39-93,.419,10-38,.263,17-24,.708,116
Portland,Dallas,03/23/2016,W,48,109,45,19,12,8,13,12,34,11,40-89,.449,7-27,.259,22-25,.880,128,103,48,21,8,4,17,17,36,12,42-96,.438,9-30,.300,10-11,.909,112
Portland,Orlando,03/12/2016,W,48,121,51,34,2,3,15,20,42,9,47-84,.560,17-35,.486,10-11,.909,158,84,39,19,6,4,15,16,28,11,34-91,.374,7-26,.269,9-18,.500,71
Portland,Washington,03/08/2016,W,53,116,53,24,2,4,20,27,40,13,41-89,.461,10-24,.417,24-31,.774,124,109,45,26,9,5,12,28,33,12,45-99,.455,8-20,.400,11-23,.478,116
Portland,Houston,02/25/2016,L,48,105,40,22,4,3,21,30,29,11,37-80,.463,13-35,.371,18-22,.818,106,119,46,26,14,5,16,25,34,12,44-82,.537,10-29,.345,21-35,.600,142
Portland,Brooklyn,02/23/2016,W,48,112,40,24,6,6,15,18,33,7,40-80,.500,10-23,.435,22-25,.880,130,104,47,18,10,2,13,20,35,12,43-90,.478,3-12,.250,15-19,.789,117
Portland,Utah,02/21/2016,W,48,115,48,20,7,6,12,21,25,23,39-90,.433,12-32,.375,25-38,.658,120,111,38,19,6,10,11,26,26,12,43-86,.500,8-16,.500,17-23,.739,124
Portland,Golden State,02/19/2016,W,48,137,48,28,12,4,13,21,40,8,52-97,.536,17-30,.567,16-23,.696,164,105,47,25,7,4,20,17,33,14,36-92,.391,12-34,.353,21-28,.750,105
Portland,Houston,02/10/2016,W,48,116,49,21,11,2,13,27,33,16,41-89,.461,8-28,.286,26-34,.765,130,103,40,23,6,3,20,22,32,8,37-77,.481,11-34,.324,18-34,.529,99
Portland,Toronto,02/04/2016,L,48,103,40,21,8,6,14,20,30,10,38-81,.469,10-25,.400,17-23,.739,115,110,45,23,7,6,14,18,33,12,40-85,.471,12-19,.632,18-25,.720,125
Portland,Milwaukee,02/02/2016,W,48,107,49,25,6,7,15,23,39,10,39-85,.459,11-31,.355,18-25,.720,126,95,43,23,7,4,13,18,31,12,38-86,.442,5-14,.357,14-24,.583,101
Portland,Minnesota,01/31/2016,W,48,96,37,16,7,5,13,21,29,8,32-76,.421,6-27,.222,26-30,.867,100,93,49,20,10,4,16,23,34,15,35-80,.438,4-16,.250,19-28,.679,106
Portland,Charlotte,01/29/2016,W,48,109,51,24,10,4,11,21,38,13,45-92,.489,7-20,.350,12-16,.750,136,91,47,17,9,4,16,12,33,14,31-80,.388,10-29,.345,19-28,.679,94
Portland,Sacramento,01/26/2016,W,48,112,48,28,6,7,12,23,38,10,44-90,.489,9-30,.300,15-19,.789,139,97,45,26,7,5,13,18,35,10,36-86,.419,7-19,.368,18-32,.562,103
Portland,L.A.Lakers,01/23/2016,W,48,121,42,26,12,1,8,22,28,14,47-93,.505,10-31,.323,17-22,.773,143,103,30,14,4,6,18,20,26,4,34-69,.493,7-17,.412,28-32,.875,100
Portland,Atlanta,01/20/2016,L,48,98,50,23,5,4,12,18,37,13,41-94,.436,9-31,.290,7-11,.636,111,104,43,25,7,3,13,13,33,10,39-87,.448,10-24,.417,16-23,.696,114
Portland,Utah,01/13/2016,W,48,99,54,25,7,10,13,20,37,17,39-88,.443,11-26,.423,10-15,.667,128,85,38,20,8,6,14,15,28,10,31-76,.408,8-19,.421,15-22,.682,91
Portland,Oklahoma City,01/10/2016,W,48,115,52,27,7,4,16,28,32,20,42-100,.420,19-44,.432,12-14,.857,129,110,42,23,8,6,19,16,34,8,37-76,.487,10-21,.476,26-36,.722,121
Portland,Golden State,01/08/2016,L,48,108,45,21,12,4,9,17,33,12,38-96,.396,12-33,.364,20-28,.714,115,128,48,36,6,5,15,20,43,5,46-87,.529,18-32,.562,18-21,.857,164
Portland,L.A.Clippers,01/06/2016,L,48,98,49,21,5,4,13,18,32,17,38-86,.442,9-26,.346,13-23,.565,106,109,42,24,7,6,10,22,32,10,42-83,.506,11-23,.478,14-17,.824,134
Portland,Memphis,01/04/2016,L,48,78,42,14,7,4,21,19,35,7,28-72,.389,7-28,.250,15-24,.625,71,91,52,21,10,3,11,19,35,17,35-91,.385,3-15,.200,18-26,.692,102
Portland,Denver,12/30/2015,W,48,110,47,22,8,6,14,18,35,12,41-87,.471,12-32,.375,16-20,.800,129,103,44,20,9,5,14,16,32,12,37-87,.425,12-27,.444,17-19,.895,115
Portland,Cleveland,12/26/2015,W,48,105,49,28,9,3,8,12,39,10,41-89,.461,9-22,.409,14-19,.737,133,76,42,21,4,2,17,20,33,9,28-77,.364,11-31,.355,9-15,.600,73
Portland,New Orleans,12/14/2015,W,48,105,50,28,7,5,15,21,40,10,35-81,.432,13-32,.406,22-29,.759,127,101,41,15,9,9,9,22,36,5,36-82,.439,8-25,.320,21-27,.778,114
Portland,New York,12/12/2015,L,48,110,39,15,4,0,7,22,25,14,41-89,.461,6-21,.286,22-29,.759,106,112,34,17,3,3,11,22,27,7,39-75,.520,9-21,.429,25-28,.893,119
Portland,Indiana,12/03/2015,W,48,123,48,26,11,3,15,20,33,15,44-85,.518,18-36,.500,17-20,.850,152,111,41,18,4,3,12,17,26,15,38-88,.432,13-30,.433,22-24,.917,113
Portland,Dallas,12/01/2015,L,53,112,50,24,6,1,15,23,37,13,41-100,.410,15-40,.375,15-17,.882,117,115,49,23,7,5,12,17,37,12,43-94,.457,9-29,.310,20-24,.833,132
Portland,L.A.Lakers,11/28/2015,W,48,108,46,24,5,2,16,16,34,12,38-78,.487,12-30,.400,20-26,.769,123,96,33,20,12,2,9,19,27,6,36-82,.439,7-23,.304,17-23,.739,102
Portland,Chicago,11/24/2015,L,48,88,55,18,5,9,14,21,39,16,31-88,.352,6-22,.273,20-27,.741,97,93,44,19,6,3,10,18,38,6,33-86,.384,7-18,.389,20-23,.870,99
Portland,L.A.Clippers,11/20/2015,W,48,102,55,16,8,3,14,17,38,17,38-90,.422,8-25,.320,18-24,.750,112,91,42,24,6,5,13,24,32,10,38-86,.442,7-24,.292,8-16,.500,99
Portland,San Antonio,11/11/2015,L,48,101,36,26,6,3,9,15,26,10,39-88,.443,9-22,.409,14-23,.609,105,113,42,27,4,4,11,21,34,8,46-82,.561,7-15,.467,14-18,.778,139
Portland,Detroit,11/08/2015,L,48,103,40,24,5,2,22,22,33,7,41-76,.539,9-25,.360,12-18,.667,111,120,46,16,13,5,9,16,28,18,47-96,.490,11-30,.367,15-22,.682,135
Portland,Memphis,11/05/2015,W,48,115,47,29,3,3,8,19,33,14,44-87,.506,15-30,.500,12-20,.600,138,96,36,20,4,5,8,14,29,7,37-77,.481,7-20,.350,15-21,.714,107
Portland,Phoenix,10/31/2015,L,48,90,45,20,7,5,16,20,35,10,33-79,.418,8-30,.267,16-28,.571,93,101,48,16,11,6,13,20,37,11,39-94,.415,11-32,.344,12-16,.750,110
Portland,New Orleans,10/28/2015,W,48,112,51,22,7,4,12,21,45,6,44-88,.500,12-32,.375,12-14,.857,138,94,39,19,7,2,11,17,34,5,36-91,.396,11-33,.333,11-18,.611,88
Sacramento,Oklahoma City,04/09/2016,W,48,114,40,22,12,4,11,23,24,16,45-94,.479,13-32,.406,11-20,.550,123,112,44,24,6,5,21,25,31,13,39-81,.481,13-32,.406,21-28,.750,121
Sacramento,Minnesota,04/07/2016,L,48,97,47,19,11,5,19,23,30,17,36-85,.424,6-17,.353,19-21,.905,109,105,43,25,11,4,15,17,30,13,36-80,.450,11-21,.524,22-31,.710,120
Sacramento,Portland,04/05/2016,L,48,107,34,20,6,7,19,19,31,3,41-78,.526,11-22,.500,14-21,.667,111,115,49,20,12,7,14,19,30,19,40-93,.430,12-31,.387,23-27,.852,132
Sacramento,Miami,04/01/2016,L,48,106,41,20,7,5,13,16,25,16,38-87,.437,7-21,.333,23-29,.793,111,112,38,23,5,6,18,22,31,7,42-82,.512,12-22,.545,16-17,.941,125
Sacramento,Washington,03/30/2016,W,48,120,40,27,13,6,16,15,34,6,47-84,.560,8-18,.444,18-25,.720,146,111,42,30,6,4,20,19,32,10,43-89,.483,9-26,.346,16-20,.800,123
Sacramento,Dallas,03/27/2016,W,48,133,41,32,11,3,11,18,35,6,51-82,.622,9-20,.450,22-30,.733,170,111,41,22,6,2,13,24,29,12,42-88,.477,8-24,.333,19-24,.792,118
Sacramento,Phoenix,03/25/2016,W,48,116,52,28,10,7,12,22,40,12,40-90,.444,7-22,.318,29-39,.744,141,94,57,20,4,2,22,27,39,18,35-94,.372,9-32,.281,15-23,.652,88
Sacramento,New Orleans,03/16/2016,L,48,108,39,23,7,2,11,18,31,8,42-90,.467,9-18,.500,15-17,.882,118,123,42,26,5,4,8,14,35,7,49-90,.544,12-21,.571,13-16,.812,148
Sacramento,Utah,03/13/2016,L,48,99,36,25,8,5,10,20,28,8,38-81,.469,9-21,.429,14-21,.667,113,108,47,26,8,3,16,22,36,11,39-82,.476,12-28,.429,18-22,.818,129
Sacramento,Orlando,03/11/2016,L,48,100,37,23,9,4,17,22,25,12,35-88,.398,8-25,.320,22-25,.880,100,107,51,22,11,8,19,23,39,12,41-79,.519,4-15,.267,21-34,.618,129
Sacramento,Cleveland,03/09/2016,L,48,111,38,20,8,2,9,27,33,5,40-84,.476,8-22,.364,23-32,.719,117,120,51,17,5,1,13,21,36,15,39-90,.433,13-44,.295,29-35,.829,124
Sacramento,Oklahoma City,02/29/2016,L,48,116,46,28,11,0,10,16,24,22,48-107,.449,7-25,.280,13-19,.684,126,131,47,28,7,3,21,23,37,10,47-82,.573,14-34,.412,23-26,.885,157
Sacramento,L.A.Clippers,02/26/2016,L,48,107,44,19,6,3,16,23,31,13,34-78,.436,12-24,.500,27-37,.730,109,117,41,18,6,4,8,27,30,11,43-89,.483,9-29,.310,22-26,.846,128
Sacramento,San Antonio,02/24/2016,L,48,92,44,27,13,1,14,14,34,10,39-96,.406,6-18,.333,8-15,.533,99,108,50,26,13,8,16,16,44,6,44-85,.518,8-19,.421,12-15,.800,145
Sacramento,Denver,02/19/2016,W,48,116,45,16,12,8,22,24,38,7,41-83,.494,10-21,.476,24-31,.774,126,110,44,26,12,5,18,26,35,9,42-90,.467,8-25,.320,18-26,.692,123
Sacramento,Chicago,02/03/2016,L,48,102,45,21,12,8,16,19,36,9,42-88,.477,6-20,.300,12-19,.632,119,107,49,26,8,0,17,21,39,10,40-88,.455,11-21,.524,16-21,.762,120
Sacramento,Milwaukee,02/01/2016,W,48,111,53,21,7,3,16,17,35,18,39-86,.453,9-26,.346,24-30,.800,126,104,37,27,11,5,15,27,27,10,42-84,.500,8-20,.400,12-17,.706,122
Sacramento,Charlotte,01/25/2016,L,58,128,56,36,4,8,22,31,47,9,48-91,.527,7-23,.304,25-32,.781,160,129,46,27,11,2,9,31,30,16,44-110,.400,20-44,.455,21-26,.808,135
Sacramento,Indiana,01/23/2016,W,48,108,52,19,7,4,14,22,39,13,38-85,.447,5-16,.312,27-36,.750,120,97,41,18,7,10,10,26,32,9,36-86,.419,7-19,.368,18-25,.720,106
Sacramento,Atlanta,01/21/2016,W,48,91,56,24,13,4,19,14,39,17,33-92,.359,7-24,.292,18-24,.750,104,88,42,21,15,9,19,19,35,7,35-84,.417,8-33,.242,10-15,.667,102
Sacramento,New Orleans,01/13/2016,L,48,97,52,21,4,7,18,15,42,10,41-84,.488,6-23,.261,9-14,.643,115,109,45,27,10,3,7,18,32,13,42-100,.420,16-33,.485,9-11,.818,127
