"","away_team","home_team","date","result","min","H_pts","H_reb","H_ast","H_stl","H_blk","H_to","H_pf","H_dreb","H_oreb","H_fgpct","H_3pct","H_ftpct","H_eff","A_pts","A_reb","A_ast","A_stl","A_blk","A_to","A_pf","A_dreb","A_oreb","A_fgpct","A_3pct","A_ftpct","A_eff","H_FGM","H_FGA","A_FGM","A_FGA","H_3M","H_3A","A_3M","A_3A","H_FTM","H_FTA","A_FTM","A_FTA","reg_season","pre_allstar","away_team_idx","home_team_idx","team_abbv","away_team_idx"
"304","Portland","Oklahoma City","2017-03-07","L",48,121,39,16,4,1,17,25,27,12,0.518,0.4,0.767,116,126,36,24,7,5,11,23,24,12,0.553,0.478,0.778,143,44,85,47,85,10,25,11,23,23,30,21,27,TRUE,FALSE,12,10,"OKC",12
"305","Portland","Oklahoma City","2017-02-05","W",48,105,56,18,9,5,12,17,39,17,0.408,0.222,0.75,116,99,44,15,6,4,12,22,33,11,0.402,0.357,0.905,102,40,98,35,87,4,18,10,28,21,28,19,21,TRUE,TRUE,12,10,"OKC",12
"306","Portland","Phoenix","2017-03-12","L",48,101,42,20,5,3,9,21,35,7,0.436,0.357,0.7,103,110,49,14,7,6,14,24,40,9,0.5,0.318,0.68,121,41,94,43,86,5,14,7,22,14,20,17,25,TRUE,FALSE,12,11,"PHX",12
"307","Portland","Phoenix","2016-11-02","W",53,118,59,15,10,5,12,20,45,14,0.427,0.312,0.833,131,115,53,25,8,8,14,23,43,10,0.416,0.364,0.905,134,44,103,42,101,5,16,12,33,25,30,19,21,TRUE,TRUE,12,11,"PHX",12
"308","Portland","Sacramento","2016-12-20","W",48,126,31,20,3,4,10,28,27,4,0.556,0.435,0.837,135,121,41,30,5,4,8,31,26,15,0.512,0.148,0.725,140,40,72,44,86,10,23,4,27,36,43,29,40,TRUE,TRUE,12,13,"SAC",12
"309","Portland","San Antonio","2017-03-15","L",48,106,41,28,7,5,14,20,31,10,0.477,0.423,0.733,123,110,39,21,10,1,11,16,31,8,0.475,0.409,0.893,125,42,88,38,80,11,26,9,22,11,15,25,28,TRUE,FALSE,12,14,"SAS",12
"310","Portland","San Antonio","2016-12-30","W",48,110,48,22,7,5,16,18,37,11,0.5,0.5,0.84,133,94,25,19,10,3,11,23,23,2,0.455,0.3,0.857,95,39,78,35,77,11,22,6,20,21,25,18,21,TRUE,TRUE,12,14,"SAS",12
"311","Portland","Utah","2017-04-04","W",48,106,47,21,4,6,15,16,40,7,0.534,0.565,0.789,131,87,28,10,9,4,7,20,21,7,0.398,0.231,0.882,79,39,73,33,83,13,23,6,26,15,19,15,17,TRUE,FALSE,12,15,"UTA",12
"312","Portland","Utah","2017-02-15","W",48,111,46,19,9,5,14,17,37,9,0.519,0.5,0.696,130,88,41,14,9,3,16,21,32,9,0.405,0.409,0.75,87,42,81,32,79,11,22,9,22,16,23,15,20,TRUE,TRUE,12,15,"UTA",12
"313","Sacramento","Dallas","2016-12-18","W",48,99,44,20,10,6,11,13,38,6,0.442,0.394,0.818,121,79,42,16,7,4,15,21,36,6,0.395,0.258,0.647,81,34,77,30,76,13,33,8,31,18,22,11,17,TRUE,TRUE,13,1,"DAL",13
"314","Sacramento","Dallas","2016-12-07","L",48,89,40,17,7,5,20,22,31,9,0.41,0.333,0.75,87,120,41,28,10,3,14,23,35,6,0.56,0.455,0.762,146,32,78,47,84,10,30,10,22,15,20,16,21,TRUE,TRUE,13,1,"DAL",13
"315","Sacramento","Denver","2017-03-06","W",48,108,41,28,11,2,17,18,33,8,0.493,0.433,0.75,128,96,40,20,9,1,15,18,29,11,0.434,0.375,0.857,101,37,75,36,83,13,30,6,16,21,28,18,21,TRUE,FALSE,13,2,"DEN",13
"316","Sacramento","Denver","2017-01-03","L",48,113,34,29,6,4,14,18,28,6,0.494,0.474,1,130,120,33,26,7,2,8,13,28,5,0.523,0.379,0.944,137,41,83,46,88,18,38,11,29,13,13,17,18,TRUE,TRUE,13,2,"DEN",13
"317","Sacramento","Golden State","2017-03-24","W",48,114,44,37,14,8,12,15,31,13,0.494,0.323,0.889,158,100,37,27,7,4,19,16,31,6,0.482,0.476,0.769,110,44,89,40,83,10,31,10,21,16,18,10,13,TRUE,FALSE,13,3,"GSW",13
"318","Sacramento","Golden State","2017-02-15","W",48,109,46,32,10,10,8,16,40,6,0.488,0.361,0.667,149,86,50,23,4,6,18,17,38,12,0.371,0.292,0.765,91,41,84,33,89,13,36,7,24,14,21,13,17,TRUE,TRUE,13,3,"GSW",13
"319","Sacramento","Houston","2017-01-31","W",48,105,60,28,4,3,14,24,49,11,0.447,0.311,0.682,132,83,45,22,9,7,11,17,35,10,0.349,0.276,0.577,88,38,85,30,86,14,45,8,29,15,22,15,26,TRUE,TRUE,13,4,"HOU",13
"320","Sacramento","Houston","2016-12-14","W",48,132,47,40,8,5,16,11,39,8,0.588,0.524,0.625,175,98,40,27,8,7,15,16,28,12,0.424,0.344,0.818,110,50,85,39,92,22,42,11,32,10,16,9,11,TRUE,TRUE,13,4,"HOU",13
"321","Sacramento","L.A. Clippers","2017-04-12","W",48,115,43,29,4,6,6,15,32,11,0.518,0.357,0.76,145,95,37,27,2,1,10,18,30,7,0.494,0.455,0.714,107,43,83,40,81,10,28,5,11,19,25,10,14,TRUE,FALSE,13,5,"LAC",13
"322","Sacramento","L.A. Clippers","2017-03-26","L",48,97,45,20,7,2,9,14,39,6,0.41,0.345,0.821,111,98,46,23,5,4,12,25,40,6,0.452,0.464,0.692,114,32,78,38,84,10,29,13,28,23,28,9,13,TRUE,FALSE,13,5,"LAC",13
"323","Sacramento","L.A. Lakers","2017-04-07","W",48,98,41,20,12,1,14,15,25,16,0.442,0.167,0.72,103,94,40,27,5,7,23,19,30,10,0.507,0.4,0.769,110,38,86,38,75,4,24,8,20,18,25,10,13,TRUE,FALSE,13,6,"LAL",13
"324","Sacramento","L.A. Lakers","2017-02-14","L",48,96,42,22,10,3,17,21,29,13,0.458,0.414,0.533,104,97,39,23,9,3,17,12,31,8,0.493,0.292,0.72,110,38,83,36,73,12,29,7,24,8,15,18,25,TRUE,TRUE,13,6,"LAL",13
"325","Sacramento","Memphis","2017-01-20","W",48,107,58,21,6,4,15,24,43,15,0.458,0.393,0.8,131,91,35,18,9,6,10,21,30,5,0.408,0.207,0.719,95,38,83,31,76,11,28,6,29,20,25,23,32,TRUE,TRUE,13,7,"MEM",13
"326","Sacramento","Memphis","2016-12-16","L",48,92,47,19,7,8,13,31,34,13,0.377,0.2,0.806,105,96,45,18,5,6,11,25,32,13,0.388,0.292,0.73,100,29,77,31,80,5,25,7,24,29,36,27,37,TRUE,TRUE,13,7,"MEM",13
"327","Sacramento","Minnesota","2017-04-01","L",48,117,41,27,8,4,10,23,31,10,0.448,0.36,0.789,131,123,40,27,5,4,17,27,33,7,0.564,0.579,0.727,139,39,87,44,78,9,25,11,19,30,38,24,33,TRUE,FALSE,13,8,"MIN",13
"328","Sacramento","Minnesota","2016-12-23","L",48,105,42,18,5,4,12,21,30,12,0.456,0.375,0.808,114,109,34,27,7,3,11,23,28,6,0.525,0.517,0.714,127,36,79,42,80,12,32,15,29,21,26,10,14,TRUE,TRUE,13,8,"MIN",13
"329","Sacramento","New Orleans","2017-03-31","W",48,117,44,28,17,13,12,13,34,10,0.484,0.303,0.789,154,89,52,18,7,6,21,17,38,14,0.393,0.316,0.765,93,46,95,35,89,10,33,6,19,15,19,13,17,TRUE,FALSE,13,9,"NOP",13
"330","Sacramento","Oklahoma City","2017-03-18","W",48,110,49,23,7,4,14,21,36,13,0.5,0.385,0.72,131,94,35,16,9,2,12,22,26,9,0.412,0.238,0.826,90,41,82,35,85,10,26,5,21,18,25,19,23,TRUE,FALSE,13,10,"OKC",13
"331","Sacramento","Phoenix","2017-03-15","L",48,101,47,24,9,11,13,25,31,16,0.402,0.24,0.643,110,107,48,22,8,11,18,18,40,8,0.481,0.429,0.735,128,43,107,38,79,6,25,6,14,9,14,25,34,TRUE,FALSE,13,11,"PHX",13
"332","Sacramento","Phoenix","2016-10-26","L",48,94,41,20,6,3,18,29,31,10,0.468,0.25,0.667,96,113,41,24,5,5,13,20,31,10,0.512,0.286,0.731,126,36,77,44,86,4,16,6,21,18,27,19,26,TRUE,TRUE,13,11,"PHX",13
"333","Sacramento","Portland","2016-12-28","W",48,102,45,19,6,4,15,16,40,5,0.473,0.48,0.909,120,89,39,20,8,3,11,20,33,6,0.392,0.321,0.783,95,35,74,31,79,12,25,9,28,20,22,18,23,TRUE,TRUE,13,12,"POR",13
"334","Sacramento","Portland","2016-11-11","W",53,122,36,29,8,5,11,24,29,7,0.523,0.394,0.704,140,120,48,18,7,3,15,21,35,13,0.489,0.286,0.8,129,45,86,43,88,13,33,6,21,19,27,28,35,TRUE,TRUE,13,12,"POR",13
"335","Sacramento","San Antonio","2017-03-19","W",48,118,45,31,9,3,6,20,30,15,0.494,0.393,0.778,150,102,40,29,4,4,11,20,31,9,0.494,0.7,0.765,122,43,87,41,83,11,28,7,10,21,27,13,17,TRUE,FALSE,13,14,"SAS",13
"336","Sacramento","San Antonio","2017-03-08","W",48,114,43,33,9,5,12,15,37,6,0.5,0.483,0.762,145,104,42,20,7,4,13,22,37,5,0.488,0.368,0.812,117,42,84,42,86,14,29,7,19,16,21,13,16,TRUE,FALSE,13,14,"SAS",13
"337","Sacramento","Utah","2016-12-21","L",48,93,43,19,7,6,11,22,36,7,0.446,0.333,0.818,112,94,41,13,5,3,10,19,33,8,0.459,0.476,0.667,98,33,74,34,74,9,27,10,21,18,22,16,24,TRUE,TRUE,13,15,"UTA",13
"338","Sacramento","Utah","2016-12-10","W",48,104,54,23,9,10,22,16,41,13,0.481,0.448,0.944,137,84,34,17,10,4,10,14,22,12,0.378,0.346,0.538,77,37,77,34,90,13,29,9,26,17,18,7,13,TRUE,TRUE,13,15,"UTA",13
"339","San Antonio","Dallas","2017-04-07","L",48,89,44,26,1,8,9,17,38,6,0.432,0.296,0.625,106,102,58,26,6,5,6,11,42,16,0.417,0.321,0.591,126,38,88,40,96,8,27,9,28,5,8,13,22,TRUE,FALSE,14,1,"DAL",14
"340","San Antonio","Dallas","2016-11-30","L",48,87,37,16,5,3,11,18,29,8,0.429,0.333,0.786,90,94,42,16,7,6,11,11,35,7,0.465,0.579,0.708,109,33,77,33,71,10,30,11,19,11,14,17,24,TRUE,TRUE,14,1,"DAL",14
"341","San Antonio","Denver","2017-01-05","L",48,99,38,25,7,3,13,17,27,11,0.453,0.28,0.824,109,127,41,34,5,8,7,15,34,7,0.567,0.5,0.765,165,39,86,51,90,7,25,12,24,14,17,13,17,TRUE,TRUE,14,2,"DEN",14
"342","San Antonio","Golden State","2016-10-25","L",48,100,35,24,11,6,16,19,27,8,0.471,0.212,0.722,110,129,55,25,13,3,13,19,34,21,0.48,0.5,0.885,158,40,85,47,98,7,33,12,24,13,18,23,26,TRUE,TRUE,14,3,"GSW",14
"343","San Antonio","Houston","2016-12-20","L",48,100,51,22,10,5,16,17,31,20,0.38,0.158,0.889,112,102,43,21,13,5,19,17,33,10,0.468,0.522,0.72,117,35,92,36,77,6,38,12,23,24,27,18,25,TRUE,TRUE,14,4,"HOU",14
"344","San Antonio","Houston","2016-11-12","L",48,100,46,22,6,4,14,19,30,16,0.382,0.319,0.81,105,106,35,21,6,11,10,19,33,2,0.539,0.278,0.792,129,34,89,41,76,15,47,5,18,17,21,19,24,TRUE,TRUE,14,4,"HOU",14
"345","San Antonio","L.A. Clippers","2017-02-24","L",48,97,36,18,9,2,12,26,28,8,0.443,0.304,0.833,102,105,51,23,9,7,12,21,36,15,0.427,0.346,0.867,132,35,79,35,82,7,23,9,26,20,24,26,30,TRUE,FALSE,14,5,"LAC",14
"346","San Antonio","L.A. Clippers","2016-12-22","W",48,106,42,18,8,6,13,22,35,7,0.464,0.393,0.773,117,101,54,19,9,7,12,23,37,17,0.402,0.316,0.84,119,39,84,37,92,11,28,6,19,17,22,21,25,TRUE,TRUE,14,5,"LAC",14
"347","San Antonio","L.A. Lakers","2017-02-26","L",48,98,44,16,8,2,18,18,31,13,0.46,0.318,0.611,96,119,46,37,12,5,12,15,33,13,0.521,0.476,0.846,160,40,87,49,94,7,22,10,21,11,18,11,13,TRUE,FALSE,14,6,"LAL",14
"348","San Antonio","L.A. Lakers","2016-11-18","L",48,107,45,24,6,1,13,21,30,15,0.448,0.48,0.81,118,116,34,30,8,6,12,18,31,3,0.564,0.417,0.947,147,39,87,44,78,12,25,10,24,17,21,18,19,TRUE,TRUE,14,6,"LAL",14
"349","San Antonio","Memphis","2017-03-18","W",48,104,35,20,7,3,10,18,28,7,0.421,0.433,0.871,111,96,42,18,2,5,15,25,33,9,0.44,0.321,0.955,105,32,76,33,75,13,30,9,28,27,31,21,22,TRUE,FALSE,14,7,"MEM",14
"350","San Antonio","Memphis","2017-02-06","W",48,89,50,18,8,11,13,17,35,15,0.395,0.211,0.84,110,74,44,11,8,6,16,20,33,11,0.366,0.211,0.556,67,32,81,30,82,4,19,4,19,21,25,10,18,TRUE,TRUE,14,7,"MEM",14
"351","San Antonio","Minnesota","2017-03-21","L",48,93,39,20,10,2,23,24,27,12,0.444,0.467,0.88,98,100,33,22,12,5,15,19,24,9,0.481,0.333,0.818,113,32,72,37,77,7,15,8,24,22,25,18,22,TRUE,FALSE,14,8,"MIN",14
"352","San Antonio","Minnesota","2016-12-06","L",48,91,41,19,4,2,15,20,30,11,0.439,0.35,0.667,90,105,35,21,8,3,11,20,32,3,0.527,0.458,0.842,123,36,82,39,74,7,20,11,24,12,18,16,19,TRUE,TRUE,14,8,"MIN",14
"353","San Antonio","New Orleans","2017-03-03","L",53,98,48,20,2,2,16,22,40,8,0.385,0.32,0.833,94,101,53,20,6,5,11,22,42,11,0.421,0.222,0.6,109,35,91,40,95,8,25,6,27,20,24,15,25,TRUE,FALSE,14,9,"NOP",14
"354","San Antonio","New Orleans","2017-01-27","W",48,119,54,29,8,5,14,20,39,15,0.516,0.433,0.714,152,103,44,20,10,5,12,13,32,12,0.388,0.429,0.862,114,48,93,33,85,13,30,12,28,10,14,25,29,TRUE,TRUE,14,9,"NOP",14
"355","San Antonio","Oklahoma City","2017-03-31","L",48,95,46,21,7,3,18,21,33,13,0.407,0.286,0.852,102,100,41,23,8,11,13,23,28,13,0.435,0.333,0.63,112,33,81,37,85,6,21,9,27,23,27,17,27,TRUE,FALSE,14,10,"OKC",14
"356","San Antonio","Oklahoma City","2017-03-09","W",48,102,48,23,9,3,11,22,33,15,0.466,0.3,0.667,120,92,40,15,8,8,14,16,27,13,0.417,0.316,0.8,96,41,88,35,84,6,20,6,19,14,21,16,20,TRUE,FALSE,14,10,"OKC",14
"357","San Antonio","Phoenix","2017-01-14","W",48,108,45,18,10,0,15,30,30,15,0.459,0.381,0.917,118,105,33,15,8,1,16,18,27,6,0.507,0.45,0.706,101,39,85,36,71,8,21,9,20,22,24,24,34,TRUE,TRUE,14,11,"PHX",14
"358","San Antonio","Phoenix","2016-12-15","L",48,92,35,15,9,3,13,25,24,11,0.4,0.37,0.778,86,107,50,19,6,2,20,20,41,9,0.527,0.312,0.923,127,34,85,39,74,10,27,5,16,14,18,24,26,TRUE,TRUE,14,11,"PHX",14
"359","San Antonio","Portland","2017-04-10","W",48,99,42,18,6,3,9,17,30,12,0.411,0.429,0.867,104,98,47,17,4,9,15,15,34,13,0.458,0.381,0.7,109,37,90,38,83,12,28,8,21,13,15,14,20,TRUE,FALSE,14,12,"POR",14
"360","San Antonio","Portland","2016-12-23","L",48,90,33,21,8,2,15,19,23,10,0.443,0.4,0.5,87,110,45,19,9,3,12,17,32,13,0.5,0.6,0.952,134,35,79,39,78,12,30,12,20,8,16,20,21,TRUE,TRUE,14,12,"POR",14
"361","San Antonio","Sacramento","2016-11-16","L",48,105,46,21,5,3,16,17,36,10,0.474,0.45,0.774,117,110,37,29,11,7,11,21,28,9,0.489,0.367,0.765,134,36,76,43,88,9,20,11,30,24,31,13,17,TRUE,TRUE,14,13,"SAC",14
"362","San Antonio","Sacramento","2016-10-27","L",48,94,40,22,7,0,15,21,34,6,0.4,0.3,0.842,100,102,40,23,10,8,9,26,31,9,0.456,0.333,0.889,128,28,70,36,79,6,20,6,18,32,38,24,27,TRUE,TRUE,14,13,"SAC",14
"363","San Antonio","Utah","2017-04-12","W",48,101,36,24,10,5,16,16,29,7,0.506,0.385,0.65,115,97,42,16,12,2,15,17,27,15,0.453,0.381,0.846,105,39,77,39,86,10,26,8,21,13,20,11,13,TRUE,FALSE,14,15,"UTA",14
"364","San Antonio","Utah","2016-11-04","L",48,86,42,15,7,4,12,19,33,9,0.375,0.423,0.625,83,100,49,17,9,8,11,25,40,9,0.446,0.3,0.909,124,30,80,37,83,11,26,6,20,15,24,20,22,TRUE,TRUE,14,15,"UTA",14
"365","Utah","Dallas","2017-02-09","W",53,112,38,21,12,3,11,19,32,6,0.506,0.25,0.76,126,105,43,26,8,3,21,26,32,11,0.459,0.448,0.824,115,44,87,39,85,5,20,13,29,19,25,14,17,TRUE,TRUE,15,1,"DAL",15
"366","Utah","Dallas","2017-01-20","L",53,107,42,21,5,2,12,26,33,9,0.448,0.348,0.75,110,112,53,17,8,5,15,26,38,15,0.463,0.348,0.718,125,39,87,38,82,8,23,8,23,21,28,28,39,TRUE,TRUE,15,1,"DAL",15
"367","Utah","Denver","2017-01-24","W",48,103,43,28,7,6,14,15,36,7,0.461,0.385,0.742,124,93,40,19,6,3,11,21,32,8,0.412,0.318,0.762,95,35,76,35,85,10,26,7,22,23,31,16,21,TRUE,TRUE,15,2,"DEN",15
"368","Utah","Denver","2016-11-20","W",48,105,49,31,4,2,8,19,37,12,0.488,0.364,0.433,122,91,49,15,3,6,10,22,35,14,0.388,0.269,0.783,97,42,86,33,85,8,22,7,26,13,30,18,23,TRUE,TRUE,15,2,"DEN",15
"369","Utah","Golden State","2017-04-10","L",48,99,42,25,5,6,13,17,34,8,0.487,0.36,0.706,118,105,49,29,8,3,11,17,35,14,0.446,0.371,0.667,127,39,80,41,92,9,25,13,35,12,17,10,15,TRUE,FALSE,15,3,"GSW",15
"370","Utah","Golden State","2016-12-20","W",48,104,50,24,13,3,10,18,41,9,0.444,0.391,0.882,132,74,44,13,5,3,23,17,34,10,0.355,0.3,0.55,58,40,90,27,76,9,23,9,30,15,17,11,20,TRUE,TRUE,15,3,"GSW",15
"371","Utah","Houston","2017-03-08","L",48,108,31,22,9,4,8,20,21,10,0.443,0.25,0.75,112,115,45,21,2,4,16,23,35,10,0.539,0.387,0.875,133,35,79,41,76,8,32,12,31,30,40,21,24,TRUE,FALSE,15,4,"HOU",15
"372","Utah","Houston","2016-11-19","W",48,111,39,28,8,3,4,16,29,10,0.447,0.375,0.75,128,102,43,22,3,5,12,17,38,5,0.513,0.444,0.706,121,42,94,39,76,12,32,12,27,15,20,12,17,TRUE,TRUE,15,4,"HOU",15
"373","Utah","L.A. Clippers","2017-03-25","W",48,108,48,14,9,5,10,17,36,12,0.447,0.259,0.893,124,95,43,22,5,3,14,22,31,12,0.43,0.308,0.722,100,38,85,37,86,7,27,8,26,25,28,13,18,TRUE,FALSE,15,5,"LAC",15
"374","Utah","L.A. Clippers","2016-10-30","W",48,88,49,17,8,4,13,14,35,14,0.41,0.222,0.7,98,75,43,18,8,3,18,22,36,7,0.397,0.368,0.769,82,34,83,29,73,6,27,7,19,14,20,10,13,TRUE,TRUE,15,5,"LAC",15
"375","Utah","L.A. Lakers","2016-12-27","L",48,100,40,19,8,3,14,21,25,15,0.47,0.25,0.818,108,102,39,19,6,4,19,18,25,14,0.507,0.346,0.708,107,39,83,38,75,4,16,9,26,18,22,17,24,TRUE,TRUE,15,6,"LAL",15
"376","Utah","L.A. Lakers","2016-12-05","L",48,101,43,15,8,1,10,23,28,15,0.448,0.357,0.783,105,107,39,26,5,7,12,18,28,11,0.475,0.406,0.621,119,39,87,38,80,5,14,13,32,18,23,18,29,TRUE,TRUE,15,6,"LAL",15
"377","Utah","Memphis","2017-01-08","W",48,88,37,19,11,3,13,23,32,5,0.436,0.375,0.786,98,79,44,14,8,3,18,19,33,11,0.389,0.391,0.609,77,34,78,28,72,9,24,9,23,11,14,14,23,TRUE,TRUE,15,7,"MEM",15
"378","Utah","Memphis","2016-12-18","L",48,73,48,12,8,1,8,28,29,19,0.301,0.087,0.833,66,82,42,18,4,11,15,20,37,5,0.455,0.296,0.56,95,28,93,30,66,2,23,8,27,15,18,14,25,TRUE,TRUE,15,7,"MEM",15
"379","Utah","Minnesota","2017-01-07","L",48,92,48,23,3,3,15,21,34,14,0.438,0.35,0.714,103,94,39,23,12,6,8,19,29,10,0.416,0.348,0.786,115,35,80,32,77,7,20,8,23,15,21,22,28,TRUE,TRUE,15,8,"MIN",15
"380","Utah","Minnesota","2016-11-28","L",48,103,39,26,8,2,14,23,29,10,0.444,0.368,0.96,118,112,42,19,9,3,12,21,30,12,0.506,0.222,0.824,128,36,81,40,79,7,19,4,18,24,25,28,34,TRUE,TRUE,15,8,"MIN",15
"381","Utah","New Orleans","2017-02-08","L",48,94,37,17,6,6,13,17,30,7,0.455,0.208,0.76,99,127,48,25,9,2,8,19,36,12,0.545,0.438,0.81,159,35,77,48,88,5,24,14,32,19,25,17,21,TRUE,TRUE,15,9,"NOP",15
"382","Utah","Oklahoma City","2017-03-11","W",48,112,43,23,7,7,12,20,31,12,0.5,0.348,0.75,131,104,36,15,9,2,12,17,29,7,0.48,0.45,0.821,110,43,86,36,75,8,23,9,20,18,24,23,28,TRUE,FALSE,15,10,"OKC",15
"383","Utah","Oklahoma City","2017-02-28","W",48,109,42,20,5,7,14,17,36,6,0.513,0.682,0.696,125,106,33,22,8,4,7,18,25,8,0.462,0.409,0.846,114,39,76,43,93,15,22,9,22,16,23,11,13,TRUE,FALSE,15,10,"OKC",15
"384","Utah","Phoenix","2017-01-16","L",48,101,39,13,4,5,9,21,33,6,0.494,0.227,0.941,111,106,46,22,4,6,8,16,32,14,0.461,0.348,0.667,120,40,81,41,89,5,22,8,23,16,17,16,24,TRUE,TRUE,15,11,"PHX",15
"385","Utah","Portland","2017-04-08","W",48,101,46,15,6,5,3,16,34,12,0.407,0.433,0.875,114,86,47,19,2,9,11,18,38,9,0.403,0.316,0.75,100,37,91,31,77,13,30,6,19,14,16,18,24,TRUE,FALSE,15,12,"POR",15
"386","Utah","Portland","2016-10-25","W",48,113,34,22,5,3,12,18,29,5,0.52,0.684,1,129,104,31,19,9,5,11,19,25,6,0.488,0.333,1,115,39,75,40,82,13,19,8,24,22,22,16,16,TRUE,TRUE,15,12,"POR",15
"387","Utah","Sacramento","2017-03-29","L",48,82,32,14,7,1,13,17,30,2,0.453,0.133,0.667,76,112,43,22,10,3,11,18,36,7,0.532,0.406,0.789,138,34,75,42,79,2,15,13,32,12,18,15,19,TRUE,FALSE,15,13,"SAC",15
"388","Utah","Sacramento","2017-03-05","L",53,109,37,24,8,3,12,21,32,5,0.518,0.471,0.75,124,110,47,24,8,3,13,15,35,12,0.456,0.303,0.667,121,43,83,41,90,8,17,10,33,15,20,18,27,TRUE,FALSE,15,13,"SAC",15
"389","Utah","San Antonio","2017-04-02","W",48,109,42,26,7,6,13,17,34,8,0.519,0.526,0.864,137,103,36,24,6,8,10,18,24,12,0.483,0.375,0.615,116,40,77,43,89,10,19,9,24,19,22,8,13,TRUE,FALSE,15,14,"SAS",15
"390","Utah","San Antonio","2016-11-01","L",48,91,34,19,6,5,9,15,30,4,0.434,0.3,0.905,101,106,39,22,5,8,10,20,37,2,0.5,0.484,0.833,129,33,76,38,76,6,20,15,31,19,21,15,18,TRUE,TRUE,15,14,"SAS",15
