home_team,away_team,date,result,min,H_pts,H_reb,H_ast,H_stl,H_blk,H_to,H_pf,H_dreb,H_oreb,H_fgpct,H_3pct,H_ftpct,H_eff,A_pts,A_reb,A_ast,A_stl,A_blk,A_to,A_pf,A_dreb,A_oreb,A_fgpct,A_3pct,A_ftpct,A_eff,home_team_idx,away_team_idx,H_FGM,H_FGA,A_FGM,A_FGA,H_3M,H_3A,A_3M,A_3A,H_FTM,H_FTA,A_FTM,A_FTA,reg_season,pre_allstar
Golden State,Utah,2017-05-04,W,48,115,47,33,11,4,17,20,38,9,0.494,0.452,0.85,147,104,39,19,9,2,14,23,34,5,0.452,0.375,0.8,109,9,29,42,85,38,84,14,31,12,32,17,20,16,20,False,False
Golden State,Utah,2017-05-02,W,48,106,37,32,7,8,7,16,32,5,0.488,0.24100000000000002,0.905,139,94,44,25,7,4,13,18,36,8,0.46299999999999997,0.31,0.75,114,9,29,40,82,38,82,7,29,9,29,19,21,9,12,False,False
Golden State,Portland,2017-04-19,W,48,110,54,31,8,11,17,17,43,11,0.44,0.312,0.833,142,81,47,17,8,7,18,19,36,11,0.33299999999999996,0.20600000000000002,0.737,77,9,25,40,91,30,90,10,32,7,34,20,24,14,19,False,False
Golden State,Portland,2017-04-16,W,48,121,45,26,7,10,16,24,36,9,0.531,0.40700000000000003,0.857,151,109,38,15,8,3,14,25,27,11,0.43,0.36700000000000005,0.818,102,9,25,43,81,40,93,11,27,11,30,24,28,18,22,False,False
Golden State,L.A.Lakers,2017-04-12,W,48,109,54,26,14,8,20,17,40,14,0.456,0.33299999999999996,0.682,135,94,40,23,13,2,18,22,29,11,0.441,0.235,0.5710000000000001,96,9,,41,90,41,93,12,36,4,17,15,22,8,14,True,False
Golden State,Utah,2017-04-10,L,48,99,42,25,5,6,13,17,34,8,0.48700000000000004,0.36,0.706,118,105,49,29,8,3,11,17,35,14,0.446,0.371,0.667,127,9,29,39,80,41,92,9,25,13,35,12,17,10,15,True,False
Golden State,New Orleans,2017-04-08,W,48,123,53,37,2,3,9,15,39,14,0.51,0.303,0.938,161,101,34,24,3,1,8,15,28,6,0.488,0.23800000000000002,0.632,104,9,19,49,96,42,86,10,33,5,21,15,16,12,19,True,False
Golden State,Minnesota,2017-04-04,W,48,121,40,33,9,7,13,19,32,8,0.524,0.43799999999999994,0.792,152,107,50,22,9,3,13,19,31,19,0.42700000000000005,0.21100000000000002,0.8079999999999999,118,9,17,44,84,41,96,14,32,4,19,19,24,21,26,True,False
Golden State,Washington,2017-04-02,W,48,139,45,34,7,10,17,20,34,11,0.562,0.444,0.885,176,115,38,28,10,4,14,20,29,9,0.467,0.37,0.76,126,9,30,50,89,43,92,16,36,10,27,23,26,19,25,True,False
Golden State,Houston,2017-03-31,W,48,107,43,27,10,14,10,20,30,13,0.45299999999999996,0.344,0.7140000000000001,135,98,49,20,6,3,13,12,30,19,0.37,0.324,0.7829999999999999,100,9,10,43,95,34,92,11,32,12,37,10,14,18,23,True,False
Golden State,Memphis,2017-03-26,W,48,106,38,30,9,4,18,15,30,8,0.542,0.5479999999999999,0.733,132,94,37,21,11,0,13,13,24,13,0.447,0.276,0.667,98,9,14,39,72,38,85,17,31,8,29,11,15,10,15,True,False
Golden State,Sacramento,2017-03-24,W,48,114,44,37,14,8,12,15,31,13,0.494,0.32299999999999995,0.889,158,100,37,27,7,4,19,16,31,6,0.48200000000000004,0.47600000000000003,0.769,110,9,26,44,89,40,83,10,31,10,21,16,18,10,13,True,False
Golden State,Milwaukee,2017-03-18,W,48,117,44,30,5,6,12,16,38,6,0.6,0.522,0.789,156,92,35,19,8,7,11,17,23,12,0.40399999999999997,0.33299999999999996,0.7859999999999999,94,9,16,45,75,36,89,12,23,9,27,15,19,11,14,True,False
Golden State,Orlando,2017-03-16,W,48,122,47,36,14,9,12,18,40,7,0.575,0.385,0.522,168,92,49,15,7,4,19,21,33,16,0.37200000000000005,0.259,0.7140000000000001,83,9,,50,87,35,94,10,26,7,27,12,23,15,21,True,False
Golden State,Philadelphia,2017-03-14,W,48,106,42,24,12,10,18,24,29,13,0.368,0.43799999999999994,0.8,114,104,50,28,11,9,21,26,38,12,0.44299999999999995,0.29600000000000004,0.667,123,9,23,32,87,39,88,14,32,8,27,28,35,18,27,True,False
Golden State,Boston,2017-03-08,L,48,86,46,23,8,13,17,20,34,12,0.44,0.2,0.667,109,99,45,28,12,1,12,10,36,9,0.44,0.345,0.789,122,9,2,37,84,37,84,6,30,10,29,6,9,15,19,True,False
Golden State,Brooklyn,2017-02-25,W,48,112,52,30,10,11,11,17,39,13,0.42,0.355,0.773,141,95,52,25,8,3,16,20,41,11,0.40399999999999997,0.28600000000000003,0.647,105,9,18,42,100,38,94,11,31,8,28,17,22,11,17,True,False
Golden State,L.A.Clippers,2017-02-23,W,48,123,53,31,11,11,21,27,43,10,0.531,0.5,0.9229999999999999,168,113,38,23,11,0,14,16,28,10,0.409,0.39299999999999996,0.703,105,9,,43,81,38,93,13,26,11,28,24,26,26,37,True,False
Golden State,Sacramento,2017-02-15,W,48,109,46,32,10,10,8,16,40,6,0.488,0.361,0.667,149,86,50,23,4,6,18,17,38,12,0.371,0.292,0.765,91,9,26,41,84,33,89,13,36,7,24,14,21,13,17,True,True
Golden State,Chicago,2017-02-08,W,48,123,46,37,9,5,12,17,40,6,0.5579999999999999,0.536,0.9229999999999999,169,92,44,25,7,2,14,17,29,15,0.402,0.16699999999999998,0.737,96,9,4,48,86,37,92,15,28,4,24,12,13,14,19,True,True
Golden State,Charlotte,2017-02-01,W,48,126,47,35,9,12,10,18,38,9,0.49,0.43799999999999994,0.7859999999999999,167,111,45,33,4,3,10,14,39,6,0.44299999999999995,0.3,0.9229999999999999,135,9,3,47,96,39,88,21,48,9,30,11,14,24,26,True,True
Golden State,L.A.Clippers,2017-01-28,W,48,144,48,35,9,7,11,17,39,9,0.62,0.5,0.812,194,98,32,24,7,2,14,18,24,8,0.439,0.429,0.636,95,9,,57,92,36,82,17,34,12,28,13,16,14,22,True,True
Golden State,Oklahoma City,2017-01-18,W,48,121,46,35,11,8,18,16,35,11,0.541,0.47600000000000003,0.7040000000000001,156,100,36,23,11,6,18,22,23,13,0.42200000000000004,0.28600000000000003,0.8420000000000001,103,9,21,46,85,38,90,10,21,8,28,19,27,16,19,True,True
Golden State,Cleveland,2017-01-16,W,48,126,58,37,10,11,16,22,47,11,0.505,0.441,0.792,176,91,35,11,7,4,15,21,28,7,0.35200000000000004,0.265,0.741,69,9,5,46,91,31,88,15,34,9,34,19,24,20,27,True,True
Golden State,Detroit,2017-01-12,W,48,127,37,39,14,4,18,14,31,6,0.562,0.517,0.667,158,107,40,20,10,4,19,19,31,9,0.489,0.214,0.75,112,9,8,50,89,43,88,15,29,6,28,12,18,15,20,True,True
Golden State,Miami,2017-01-10,W,48,107,48,28,6,7,11,16,43,5,0.45299999999999996,0.40700000000000003,0.818,134,95,45,25,6,4,11,22,40,5,0.42700000000000005,0.2,0.765,109,9,15,39,86,38,89,11,27,6,30,18,22,13,17,True,True
Golden State,Memphis,2017-01-06,L,53,119,44,23,7,5,16,21,37,7,0.494,0.267,0.7440000000000001,130,128,47,29,13,0,12,28,33,14,0.485,0.39399999999999996,0.789,148,9,14,41,83,50,103,8,30,13,33,29,39,15,19,True,True
Golden State,Portland,2017-01-04,W,48,125,39,31,14,9,15,20,31,8,0.506,0.361,0.828,155,117,44,23,8,5,17,26,33,11,0.449,0.462,0.893,128,9,25,44,87,40,89,13,36,12,26,24,29,25,28,True,True
Golden State,Denver,2017-01-02,W,48,127,43,33,7,2,13,14,31,12,0.526,0.44,0.762,149,119,48,33,10,2,14,21,32,16,0.475,0.257,0.778,141,9,7,50,95,48,101,11,25,9,35,16,21,14,18,True,True
Golden State,Dallas,2016-12-30,W,48,108,43,31,5,4,13,12,39,4,0.5,0.33299999999999996,0.867,134,99,40,22,11,7,10,12,29,11,0.419,0.25,0.867,113,9,6,42,84,39,93,11,33,8,32,13,15,13,15,True,True
Golden State,Toronto,2016-12-28,W,48,121,51,33,4,9,20,16,42,9,0.568,0.609,0.833,160,111,45,24,13,6,7,18,26,19,0.38799999999999996,0.371,0.818,125,9,28,46,81,40,103,14,23,13,35,15,18,18,22,True,True
Golden State,Utah,2016-12-20,W,48,104,50,24,13,3,10,18,41,9,0.444,0.391,0.882,132,74,44,13,5,3,23,17,34,10,0.355,0.3,0.55,58,9,29,40,90,27,76,9,23,9,30,15,17,11,20,True,True
Golden State,Portland,2016-12-17,W,48,135,56,36,7,5,15,16,47,9,0.586,0.5,0.731,181,90,31,16,7,4,11,19,24,7,0.395,0.28600000000000003,0.7,79,9,25,51,87,34,86,14,28,8,28,19,26,14,20,True,True
Golden State,New York,2016-12-15,W,48,103,57,41,7,10,17,17,42,15,0.469,0.281,0.5,146,90,49,19,10,5,11,10,35,14,0.409,0.23800000000000002,0.474,97,9,20,45,96,38,93,9,32,5,21,4,8,9,19,True,True
Golden State,Indiana,2016-12-05,W,48,142,54,45,12,13,11,22,38,16,0.519,0.37799999999999995,0.769,199,106,40,20,10,5,14,21,31,9,0.41200000000000003,0.2,0.943,115,9,11,54,104,35,85,14,37,3,15,20,26,33,35,True,True
Golden State,Phoenix,2016-12-03,W,48,138,38,37,9,6,17,19,32,6,0.628,0.667,0.765,174,109,36,24,8,2,14,29,22,14,0.451,0.344,0.762,110,9,24,49,78,41,91,14,21,11,32,26,34,16,21,True,True
Golden State,Houston,2016-12-01,L,58,127,54,31,12,7,17,27,41,13,0.413,0.273,0.784,145,132,56,26,11,4,19,28,41,15,0.444,0.318,0.733,142,9,10,43,104,48,108,12,44,14,44,29,37,22,30,True,True
Golden State,Atlanta,2016-11-28,W,48,105,41,25,6,10,14,20,34,7,0.435,0.34299999999999997,0.792,120,100,51,20,11,4,18,22,37,14,0.419,0.24100000000000002,0.7,109,9,1,37,85,36,86,12,35,7,29,19,24,21,30,True,True
Golden State,Minnesota,2016-11-26,W,48,115,45,25,9,8,18,14,33,12,0.556,0.5,0.8240000000000001,145,102,32,22,8,3,13,15,24,8,0.461,0.28600000000000003,0.833,104,9,17,45,81,41,89,11,22,10,35,14,17,10,12,True,True
Golden State,L.A.Lakers,2016-11-23,W,48,149,48,47,7,5,10,20,42,6,0.616,0.528,0.6859999999999999,202,106,37,22,5,1,11,25,30,7,0.43,0.4,0.818,103,9,,53,86,40,93,19,36,8,20,24,35,18,22,True,True
Golden State,Phoenix,2016-11-13,W,48,133,43,32,8,7,16,20,35,8,0.517,0.485,0.871,161,120,38,27,10,3,13,29,30,8,0.511,0.33299999999999996,0.769,135,9,24,45,87,46,90,16,33,8,24,27,31,20,26,True,True
Golden State,Dallas,2016-11-09,W,48,116,39,33,3,6,15,22,34,5,0.581,0.515,0.591,142,95,42,20,10,2,7,20,29,13,0.395,0.214,0.75,103,9,6,43,74,34,86,17,33,6,28,13,22,21,28,True,True
Golden State,New Orleans,2016-11-07,W,48,116,38,35,14,4,15,17,28,10,0.5,0.457,0.833,145,106,43,26,8,1,19,16,32,11,0.48700000000000004,0.33299999999999996,0.778,118,9,19,45,90,39,80,16,35,7,21,10,12,21,27,True,True
Golden State,Oklahoma City,2016-11-03,W,48,122,47,27,9,14,15,18,31,16,0.511,0.467,0.8,156,96,41,20,8,7,16,20,28,13,0.402,0.37,0.5710000000000001,92,9,21,46,90,35,87,14,30,10,27,16,20,16,28,True,True
Golden State,San Antonio,2016-10-25,L,48,100,35,24,11,6,16,19,27,8,0.47100000000000003,0.212,0.722,110,129,55,25,13,3,13,19,34,21,0.48,0.5,0.885,158,9,27,40,85,47,98,7,33,12,24,13,18,23,26,True,True
Houston,San Antonio,2017-05-11,L,48,75,37,14,5,3,13,16,27,10,0.28600000000000003,0.325,0.72,59,114,60,32,8,9,7,21,46,14,0.531,0.22699999999999998,0.5379999999999999,165,10,27,22,77,51,96,13,40,5,22,18,25,7,13,False,False
Houston,San Antonio,2017-05-07,W,48,125,41,28,7,3,9,17,34,7,0.526,0.442,0.6,146,104,43,23,8,6,14,13,32,11,0.494,0.304,0.5,116,10,27,50,95,44,89,19,43,7,23,6,10,9,18,False,False
Houston,San Antonio,2017-05-05,L,48,92,39,17,12,7,14,18,25,14,0.364,0.308,0.889,95,103,49,23,7,8,20,17,37,12,0.45299999999999996,0.36,0.8,119,10,27,32,88,39,86,12,39,9,25,16,18,16,20,False,False
Houston,Oklahoma City,2017-04-25,W,48,105,47,13,7,6,12,23,37,10,0.402,0.162,0.846,111,99,49,16,7,7,13,27,31,18,0.385,0.263,0.655,99,10,21,33,82,35,91,6,37,10,38,33,39,19,29,False,False
Houston,Oklahoma City,2017-04-19,W,48,115,37,20,5,8,13,21,32,5,0.48700000000000004,0.379,0.757,123,111,48,20,9,12,7,24,31,17,0.41200000000000003,0.233,0.857,132,10,21,38,78,40,97,11,29,7,30,28,37,24,28,False,False
Houston,Oklahoma City,2017-04-16,W,48,118,56,21,8,3,11,19,42,14,0.495,0.303,0.6920000000000001,141,87,41,19,8,6,15,19,34,7,0.37,0.31,0.7829999999999999,90,10,21,45,91,30,81,10,33,9,29,18,26,18,23,False,False
Houston,Minnesota,2017-04-12,W,48,123,47,37,11,7,10,14,31,16,0.46399999999999997,0.33899999999999997,0.636,155,118,49,37,7,3,15,15,39,10,0.527,0.478,0.733,152,10,17,45,97,48,91,19,56,11,23,14,22,11,15,True,False
Houston,Detroit,2017-04-07,L,48,109,49,25,3,6,11,15,40,9,0.414,0.314,0.75,123,114,55,27,5,1,6,17,37,18,0.426,0.34600000000000003,0.812,131,10,8,36,87,46,108,16,51,9,26,21,28,13,16,True,False
Houston,Denver,2017-04-05,W,48,110,56,19,7,3,16,20,45,11,0.425,0.294,0.684,117,104,51,26,10,5,12,24,39,12,0.39399999999999996,0.184,0.833,118,10,7,37,87,41,104,10,34,7,38,26,38,15,18,True,False
Houston,Golden State,2017-03-28,L,48,106,38,20,9,2,14,14,28,10,0.38799999999999996,0.161,0.897,105,113,44,33,9,7,16,29,36,8,0.511,0.268,0.75,143,10,9,33,85,45,88,5,31,11,41,35,39,12,16,True,False
Houston,Oklahoma City,2017-03-26,W,48,137,36,32,8,4,19,23,34,2,0.633,0.513,0.81,165,125,42,27,15,3,16,21,26,16,0.5,0.36700000000000005,0.7140000000000001,141,10,21,50,79,47,94,20,39,11,30,17,21,20,28,True,False
Houston,New Orleans,2017-03-24,W,48,117,59,29,5,3,18,19,44,15,0.473,0.359,0.75,141,107,36,28,9,7,10,15,30,6,0.451,0.368,0.7859999999999999,124,10,19,44,93,41,91,14,39,14,38,15,20,11,14,True,False
Houston,Denver,2017-03-20,W,48,125,35,27,12,2,12,22,29,6,0.506,0.447,0.7829999999999999,140,124,48,26,7,3,19,18,40,8,0.512,0.414,0.9229999999999999,145,10,7,45,89,44,86,17,38,12,29,18,23,24,26,True,False
Houston,L.A.Lakers,2017-03-15,W,48,139,50,37,13,4,19,21,37,13,0.5489999999999999,0.419,0.6559999999999999,172,100,38,16,10,0,22,25,29,9,0.462,0.12,0.722,88,10,,50,91,42,91,18,43,3,25,21,32,13,18,True,False
Houston,Cleveland,2017-03-12,W,48,117,52,25,10,4,6,17,32,20,0.42700000000000005,0.35600000000000004,0.679,138,112,38,24,3,6,15,23,34,4,0.525,0.395,0.846,128,10,5,41,96,42,80,16,45,17,43,19,28,11,13,True,False
Houston,Utah,2017-03-08,L,48,108,31,22,9,4,8,20,21,10,0.44299999999999995,0.25,0.75,112,115,45,21,2,4,16,23,35,10,0.539,0.387,0.875,133,10,29,35,79,41,76,8,32,12,31,30,40,21,24,True,False
Houston,Memphis,2017-03-04,W,48,123,43,25,10,4,14,20,33,10,0.5,0.429,0.75,143,108,46,26,8,6,13,24,29,17,0.44299999999999995,0.28600000000000003,0.667,120,10,14,39,78,43,97,18,42,8,28,27,36,14,21,True,False
Houston,Indiana,2017-02-27,L,48,108,39,22,8,5,10,22,27,12,0.364,0.222,0.81,108,117,55,29,7,4,15,26,42,13,0.451,0.433,0.88,144,10,11,32,88,41,91,10,45,13,30,34,42,22,25,True,False
Houston,Minnesota,2017-02-25,W,48,142,31,32,15,7,13,21,19,12,0.46799999999999997,0.379,0.762,154,130,58,28,10,2,23,26,37,21,0.521,0.34600000000000003,0.821,155,10,17,44,94,49,94,22,58,9,26,32,42,23,28,True,False
Houston,Miami,2017-02-15,L,48,109,41,22,6,1,8,23,26,15,0.414,0.325,0.774,113,117,46,27,3,7,11,20,34,12,0.524,0.371,0.667,141,10,15,36,87,44,84,13,40,13,35,24,31,16,24,True,True
Houston,Phoenix,2017-02-11,W,48,133,55,27,8,4,21,23,39,16,0.494,0.5,0.795,155,102,42,20,8,4,19,28,30,12,0.39399999999999996,0.364,0.769,94,10,24,42,85,37,94,18,36,8,22,31,39,20,26,True,True
Houston,Orlando,2017-02-07,W,48,128,42,31,9,2,10,15,32,10,0.494,0.42100000000000004,0.667,145,104,47,28,7,4,16,23,37,10,0.47700000000000004,0.24,0.7,122,10,,44,89,42,88,16,38,6,25,24,36,14,20,True,True
Houston,Chicago,2017-02-03,W,53,121,48,24,7,3,11,23,40,8,0.449,0.37200000000000005,0.68,130,117,53,30,7,7,14,23,39,14,0.48,0.32,0.722,143,10,4,44,98,48,100,16,43,8,25,17,25,13,18,True,True
Houston,Atlanta,2017-02-02,L,48,108,38,19,11,3,9,20,31,7,0.376,0.255,0.758,104,113,56,26,8,5,20,20,48,8,0.518,0.267,0.7390000000000001,141,10,1,35,93,44,85,13,51,8,30,25,33,17,23,True,True
Houston,Sacramento,2017-01-31,W,48,105,60,28,4,3,14,24,49,11,0.447,0.311,0.682,132,83,45,22,9,7,11,17,35,10,0.349,0.276,0.5770000000000001,88,10,26,38,85,30,86,14,45,8,29,15,22,15,26,True,True
Houston,Golden State,2017-01-20,L,48,108,41,26,8,3,14,17,28,13,0.44799999999999995,0.2,0.833,116,125,41,30,8,7,14,18,33,8,0.528,0.395,0.762,150,10,9,43,96,47,89,7,35,15,38,15,18,16,21,True,True
Houston,Milwaukee,2017-01-18,W,48,111,46,25,9,12,10,17,33,13,0.45299999999999996,0.318,0.733,137,92,50,26,8,8,18,14,35,15,0.39799999999999996,0.25,0.7859999999999999,107,10,16,43,95,37,93,14,44,7,28,11,15,11,14,True,True
Houston,Memphis,2017-01-13,L,48,105,31,19,9,2,12,20,21,10,0.402,0.244,0.8059999999999999,98,110,45,25,8,3,22,29,37,8,0.539,0.37,0.667,125,10,14,33,82,41,76,10,41,10,27,29,36,18,27,True,True
Houston,Charlotte,2017-01-10,W,48,121,44,25,8,5,10,17,38,6,0.488,0.436,0.727,142,114,43,30,3,4,11,21,38,5,0.478,0.442,0.778,133,10,3,40,82,44,92,17,39,19,43,24,33,7,9,True,True
Houston,Oklahoma City,2017-01-05,W,48,118,43,27,6,3,9,20,34,9,0.47700000000000004,0.385,0.7,134,116,54,15,6,9,9,21,38,16,0.451,0.4,0.815,136,10,21,41,86,41,91,15,39,12,30,21,30,22,27,True,True
Houston,Washington,2017-01-02,W,48,101,41,25,9,9,13,12,34,7,0.43,0.308,0.7140000000000001,117,91,45,23,9,2,17,21,38,7,0.43700000000000006,0.231,0.75,101,10,30,37,86,38,87,12,39,6,26,15,21,9,12,True,True
Houston,New York,2016-12-31,W,48,129,46,30,3,2,13,20,36,10,0.457,0.382,0.828,142,122,48,21,7,3,7,20,35,13,0.44799999999999995,0.312,0.72,129,10,20,42,92,47,105,21,55,10,32,24,29,18,25,True,True
Houston,L.A.Clippers,2016-12-30,W,48,140,45,29,12,5,13,17,36,9,0.556,0.35,0.8370000000000001,175,116,38,22,8,4,15,25,27,11,0.469,0.39399999999999996,0.812,119,10,,45,81,45,96,14,40,13,33,36,43,13,16,True,True
Houston,Phoenix,2016-12-26,W,48,131,47,28,11,4,20,22,37,10,0.5,0.349,0.8,149,115,53,17,14,6,17,25,37,16,0.426,0.233,0.815,125,10,24,46,92,43,101,15,43,7,30,24,30,22,27,True,True
Houston,San Antonio,2016-12-20,L,48,100,51,22,10,5,16,17,31,20,0.38,0.158,0.889,112,102,43,21,13,5,19,17,33,10,0.46799999999999997,0.522,0.72,117,10,27,35,92,36,77,6,38,12,23,24,27,18,25,True,True
Houston,New Orleans,2016-12-16,W,48,122,57,27,7,4,14,18,44,13,0.447,0.39299999999999996,0.737,146,100,47,17,4,6,11,16,34,13,0.408,0.33299999999999996,0.55,96,10,19,42,94,40,98,24,61,9,27,14,19,11,20,True,True
Houston,Sacramento,2016-12-14,W,48,132,47,40,8,5,16,11,39,8,0.588,0.524,0.625,175,98,40,27,8,7,15,16,28,12,0.424,0.344,0.818,110,10,26,50,85,39,92,22,42,11,32,10,16,9,11,True,True
Houston,Brooklyn,2016-12-12,W,48,122,39,23,10,5,14,25,28,11,0.462,0.395,0.583,121,118,41,21,9,4,19,27,35,6,0.525,0.35,0.75,127,10,18,42,91,42,80,17,43,7,20,21,36,27,36,True,True
Houston,Dallas,2016-12-10,W,48,109,48,31,4,1,15,16,38,10,0.5,0.514,0.727,135,87,32,18,7,3,9,18,26,6,0.405,0.324,0.857,89,10,6,37,74,32,79,19,37,11,34,16,22,12,14,True,True
Houston,L.A.Lakers,2016-12-07,W,48,134,52,35,20,2,20,22,37,15,0.5429999999999999,0.41700000000000004,0.81,176,95,39,14,13,4,27,22,25,14,0.391,0.25,0.815,80,10,,51,94,34,87,15,36,5,20,17,21,22,27,True,True
Houston,Boston,2016-12-05,W,48,107,46,20,8,6,16,14,39,7,0.447,0.316,0.871,125,106,42,27,7,4,11,20,32,10,0.429,0.344,0.917,118,10,2,34,76,42,98,12,38,11,32,27,31,11,12,True,True
Houston,Toronto,2016-11-23,L,48,102,39,29,6,7,26,22,28,11,0.48700000000000004,0.33299999999999996,1.0,117,115,38,28,14,7,14,15,23,15,0.489,0.522,0.81,139,10,28,38,78,43,88,14,42,12,23,12,12,17,21,True,True
Houston,Utah,2016-11-19,W,48,111,39,28,8,3,4,16,29,10,0.447,0.375,0.75,128,102,43,22,3,5,12,17,38,5,0.513,0.444,0.706,121,10,29,42,94,39,76,12,32,12,27,15,20,12,17,True,True
Houston,Portland,2016-11-17,W,48,126,54,26,6,6,13,17,37,17,0.484,0.43799999999999994,0.8,151,109,41,24,6,4,12,19,31,10,0.456,0.35700000000000004,0.81,119,10,25,46,95,41,90,14,32,10,28,20,25,17,21,True,True
Houston,Philadelphia,2016-11-14,W,48,115,56,20,6,10,18,19,39,17,0.484,0.425,0.588,135,88,38,18,11,7,12,17,28,10,0.37799999999999995,0.22699999999999998,0.882,92,10,23,44,91,34,90,17,40,5,22,10,17,15,17,True,True
Houston,San Antonio,2016-11-12,L,48,100,46,22,6,4,14,19,30,16,0.382,0.319,0.81,105,106,35,21,6,11,10,19,33,2,0.539,0.278,0.792,129,10,27,34,89,41,76,15,47,5,18,17,21,19,24,True,True
Houston,Dallas,2016-10-30,W,48,93,46,16,5,4,17,21,37,9,0.425,0.355,0.667,94,92,42,17,8,3,9,17,30,12,0.381,0.36700000000000005,0.85,98,10,6,34,80,32,84,11,31,11,30,14,21,17,20,True,True
Indiana,Cleveland,2017-04-23,L,48,102,42,21,8,6,14,22,33,9,0.466,0.33299999999999996,0.588,111,106,48,11,9,8,13,15,33,15,0.41100000000000003,0.29,0.852,112,11,5,41,88,37,90,10,30,9,31,10,17,23,27,False,False
Indiana,Cleveland,2017-04-20,L,48,114,52,25,4,5,9,23,35,17,0.4,0.39,0.846,130,119,40,23,6,8,8,23,32,8,0.44799999999999995,0.47700000000000004,0.667,130,11,5,38,95,39,87,16,41,21,44,22,26,20,30,False,False
Indiana,Atlanta,2017-04-12,W,48,104,41,21,5,7,10,14,33,8,0.47600000000000003,0.41700000000000004,0.8420000000000001,122,86,37,19,5,4,18,15,29,8,0.41700000000000004,0.379,0.789,87,11,1,39,82,30,72,10,24,11,29,16,19,15,19,True,False
Indiana,Milwaukee,2017-04-06,W,48,104,44,20,15,3,16,12,32,12,0.475,0.32,0.769,122,89,32,21,8,4,21,22,26,6,0.465,0.45799999999999996,0.857,93,11,16,38,80,33,71,8,25,11,24,20,26,12,14,True,False
Indiana,Toronto,2017-04-04,W,48,108,43,16,7,4,11,17,33,10,0.43799999999999994,0.48,1.0,117,90,40,11,7,5,13,19,34,6,0.447,0.217,0.895,96,11,28,39,89,34,76,12,25,5,23,18,18,17,19,True,False
Indiana,Minnesota,2017-03-28,L,48,114,37,25,9,4,14,22,25,12,0.494,0.278,0.8290000000000001,128,115,35,22,10,9,15,22,24,11,0.48100000000000004,0.45,0.865,131,11,17,40,81,37,77,5,18,9,20,29,35,32,37,True,False
Indiana,Philadelphia,2017-03-26,W,48,107,51,16,9,4,9,13,39,12,0.42700000000000005,0.41200000000000003,0.828,122,94,48,19,7,5,14,23,40,8,0.39799999999999996,0.341,0.7140000000000001,102,11,23,38,89,35,88,7,17,14,41,24,29,10,14,True,False
Indiana,Denver,2017-03-24,L,48,117,39,19,9,8,12,29,28,11,0.505,0.542,0.727,130,125,46,23,8,4,13,15,35,11,0.47600000000000003,0.259,0.93,147,11,7,48,95,39,82,13,24,7,27,8,11,40,43,True,False
Indiana,Utah,2017-03-20,W,48,107,43,21,9,9,7,19,33,10,0.43700000000000006,0.5,0.9129999999999999,131,100,49,20,5,11,10,17,36,13,0.455,0.231,0.7,121,11,29,38,87,40,88,10,20,6,26,21,23,14,20,True,False
Indiana,Charlotte,2017-03-15,W,48,98,42,26,8,6,14,15,39,3,0.534,0.429,0.889,131,77,30,15,9,4,10,13,27,3,0.4,0.13,0.769,74,11,3,39,73,32,80,12,28,3,23,8,9,10,13,True,False
Indiana,Miami,2017-03-12,W,48,102,46,12,2,4,9,15,35,11,0.42700000000000005,0.33299999999999996,0.8440000000000001,105,98,54,18,4,4,8,22,35,19,0.415,0.281,0.688,110,11,15,35,82,39,94,5,15,9,32,27,32,11,16,True,False
Indiana,Detroit,2017-03-08,W,48,115,46,27,3,2,5,18,37,9,0.5,0.478,0.8420000000000001,141,98,45,20,4,4,10,18,34,11,0.43799999999999994,0.26899999999999996,0.591,102,11,8,44,88,39,89,11,23,7,26,16,19,13,22,True,False
Indiana,Memphis,2017-02-24,W,48,102,50,23,8,7,16,19,42,8,0.513,0.423,1.0,136,92,39,20,11,5,11,15,27,12,0.41700000000000004,0.33299999999999996,0.565,97,11,14,40,78,35,84,11,26,9,27,11,11,13,23,True,False
Indiana,Washington,2017-02-16,L,48,98,35,21,7,1,10,12,30,5,0.494,0.222,0.778,107,111,39,23,5,3,10,19,31,8,0.518,0.517,0.667,126,11,30,40,81,43,83,4,18,15,29,14,18,10,15,True,True
Indiana,San Antonio,2017-02-13,L,48,106,37,21,8,3,11,23,31,6,0.48700000000000004,0.45,0.7,115,110,49,18,7,4,11,22,37,12,0.46,0.467,0.852,126,11,27,38,78,40,87,9,20,7,15,21,30,23,27,True,True
Indiana,Milwaukee,2017-02-11,L,48,100,36,19,2,6,14,25,28,8,0.479,0.455,0.833,107,116,37,28,7,6,6,18,29,8,0.479,0.5479999999999999,0.784,142,11,16,35,73,35,73,10,22,17,31,20,24,29,37,True,True
Indiana,Cleveland,2017-02-08,L,48,117,38,24,7,2,12,18,31,7,0.5,0.52,0.846,131,132,39,24,7,5,9,16,34,5,0.5479999999999999,0.444,0.9229999999999999,158,11,5,41,82,46,84,13,25,16,36,22,26,24,26,True,True
Indiana,Oklahoma City,2017-02-06,W,48,93,37,19,7,9,10,17,24,13,0.379,0.308,0.655,91,90,61,17,6,11,16,21,41,20,0.386,0.25,0.7140000000000001,109,11,21,33,87,34,88,8,26,7,28,19,29,15,21,True,True
